,Review_ID,Rating,Location,Rating_Submit_Dt,Username,Review,Positive,Negative,Neutral,Compound
2418,R2419,2,USA,2017-10-19T00:00:00.000Z, keiarrat,I tried this on my hair and I didn't like it st all. It left my hair feeling dry. My hair frizzed up and I had to re wash it with the products I normally use.,0.045,0.063,0.893,-0.1556
2419,R2420,5,USA,2017-10-19T00:00:00.000Z, avapalmer,"I love love love this product! It helped repair some of the visible damage to my hair. It made my hair incredibly soft, I highly recommend it. It's better than any other similar product I've ever used. I'm definitely going to buy more once I run out. ",0.349,0.052,0.599,0.9604
2420,R2421,4,USA,2017-10-19T00:00:00.000Z, jhuliannav,I love using this mask. My hair feels so silky smooth after using it and so hydrated. It is easy to lather and only a small amount is needed for my thick hair. It is one of the better hair masks I have tried and I have noticed a significant improvement in my hair texture and health since I received it. ,0.228,0.0,0.772,0.93
2421,R2422,5,USA,2017-10-19T00:00:00.000Z, karend95c6,My hair lately has been very dry so I decided since this product says it's a deep conditioning mask that i would put it all over my hair and clip it back and leave it for 30 mins before taking a shower and drying it afterwards my hair felt so soft and amazing that I had to go buy it! Total recommend! I love it so much!,0.167,0.017,0.816,0.9089
2422,R2423,5,USA,2017-10-19T00:00:00.000Z, cgonkerwon123,This product is amazzzing I have use it since I turn thirteen and face became to break out and I started using this product and everything change,0.0,0.0,1.0,0.0
2423,R2424,5,USA,2017-10-19T00:00:00.000Z, alishab,"The don't despair conditioner is amazing, it leave my hair feeling so refreshed and smelling great! I use it once a week as a treat to my hair and I couldn't be more happier with the product!",0.327,0.094,0.58,0.8873
2424,R2425,5,USA,2017-10-19T00:00:00.000Z, tiffanyj3382,This treatment was great. It made my hair super silky. It was easy to use but if I could change one thing it would be to change the container. Its very slippery to close when you have product in one hand. I loved this product and would use again and recommend to others.,0.306,0.0,0.694,0.9631
2425,R2426,4,USA,2017-10-19T00:00:00.000Z, ericam2,I really liked this product!  I would definitely buy or try it again!  Really enjoyed it! Felt good! .....,0.509,0.0,0.491,0.9254
2426,R2427,4,USA,2017-10-19T00:00:00.000Z, kisharamatthews,This product was  okay. It smelled amazing and it definitely did repair my hair. I bought some more of they're products since.,0.318,0.0,0.682,0.8126
2427,R2428,5,USA,2017-10-19T00:00:00.000Z, lindseye,"This makes my hair feel really smooth, and I think it even helps with my tangle problem. I can look past the packaging because I really enjoy this product.",0.192,0.085,0.723,0.5256
2428,R2429,5,USA,2017-10-19T00:00:00.000Z, darlenneg,Recieved this complimentary in the shimmer voxbox and I had never tried a deep repair mask for hair before but this one did the job pretty good. It left my hair feeling soft and shiny afterwards! Recommend! ,0.343,0.0,0.657,0.9401
2429,R2430,4,USA,2017-10-18T00:00:00.000Z, shannonba45b,"I really liked this deep conditioning mask. While I don't feel like it really repaired anything (I might have to use it a bit longer), I love the way it smells, how light it feels once applied and how easy it was and not time consuming.",0.203,0.042,0.755,0.8435
2430,R2431,5,USA,2017-10-18T00:00:00.000Z, jessicac16,Love this stuff! Got the mask in my vox box & defenintlty will purchase once I'm down with it. Works wonders !!,0.202,0.0,0.798,0.7249
2431,R2432,5,Dominican Republic,2017-10-18T00:00:00.000Z, anavd0ea,I have long blond thin and fine hair that tangles easily. Summer sun and swimming usually make this condition worse. This summer I have used this product and my hair stays soft and lush.,0.116,0.085,0.799,0.0258
2432,R2433,5,USA,2017-10-18T00:00:00.000Z, helenasmh,I honestly love this hair product!! I had damaged hair and once I started using it all of a sudden my hair started to look and feel way more healthy than it was before! I loved it so much it's like a miracle but of course I need to cut my ends off and trim the dead hair but this helped my hair !! ,0.198,0.144,0.657,-0.3377
2433,R2434,5,USA,2017-10-18T00:00:00.000Z, emilyh4153,Overall this product is awesome. I love love love the smell and the packaging is cute enough to leave out and show off that you have. Leaves my hair feeling alive and as if it's actually doing something for me. I would totally recommend to any friend. ,0.451,0.018,0.53,0.9828
2434,R2435,4,USA,2017-10-18T00:00:00.000Z, ashleyw6049,"Great product! I spent many years coloring my hair, and it was always good to me BUT it was getting a little crispy, this mask did the trick and now mg hair is smooth and supple. Very happy lady.",0.231,0.029,0.74,0.8745
2435,R2436,5,USA,2017-10-18T00:00:00.000Z, muwifey,"This is a must have product if you have damage hair. I noticed a difference after the third wash. It has lefted my hair very managable and with lots of volume. It's like my hair had a total makeover overnight. I would recommend this to anyone who has damaged hair, great for all hair types. < br>",0.149,0.1,0.752,0.4588
2436,R2437,5,USA,2017-10-18T00:00:00.000Z, jadem150d,This is absolutely amazing. I got it free from influenster and I am now on my third purchase bottle. It works great for a 5 minuet wash and go conditioner or a 30 minute deep conditioning. I love it and it keeps my curls hydrated all day!,0.302,0.0,0.698,0.9515
2437,R2438,5,USA,2017-10-18T00:00:00.000Z, dania23,"I love this hair mask! I would definitely recommend to everyone. Specially anyone thy struggles with dry, frizzy or dead hair. I apply the mask, through on my shower cap & blow dry it for 20 mins. Then I rinse & brush and my hair is silky smooth.",0.181,0.127,0.692,0.4389
2438,R2439,5,USA,2017-10-18T00:00:00.000Z, lauram0ec7,This is the best product I have used for my hair . I apply it after it leaves my hair feeling Smooth and healthy . Will definitely be purchasing it again in the future,0.299,0.0,0.701,0.8779
2439,R2440,4,USA,2017-10-18T00:00:00.000Z, daniellem3ae0,The smell of this hair mask is amazing it's very fresh with a hint of lemongrass that I love♡ it definitely helped with my over processed damaged hair 😥😍 I will be be purchasing this as soon as I run out!,0.207,0.064,0.729,0.7569
2440,R2441,5,USA,2017-10-18T00:00:00.000Z, jihans,"I loved this mask, it works very well ! I will definitely get some more of it because of the results I got, it made my hair feel super nice and I have never really got anything like a hair mask before so this was good",0.402,0.0,0.598,0.9689
2441,R2442,5,USA,2017-10-18T00:00:00.000Z, kaylab70a8,"I absolutely love this product. My hair is usually very dry and damaged. But using this as often as I do, has really helped bring back the life in my hair ",0.086,0.065,0.848,0.1691
2442,R2443,5,USA,2017-10-18T00:00:00.000Z, jenniferp5,This conditioning mask is amazing is one of the best products i have ever tried is very nice to have a product that really works for me i have tried other products and they don't work iike brio geo i really love this product i'm very satisfied is really good ,0.354,0.0,0.646,0.9715
2443,R2444,4,USA,2017-10-18T00:00:00.000Z, emilymoon7ddb6b11d86441f5,"I love this mask! It helps my hair to be shiny, softer and defined. The only major concern that I have is the packaging, I wish that the full sized came in a tube rather than a tub. The tub can make getting the product tricky and I always ended up with water in the tub. Overall, I will purchase this in the future. I received this product for reviewing purposes in the shimmer voxbox.",0.132,0.022,0.847,0.8478
2444,R2445,4,USA,2017-10-18T00:00:00.000Z, katelyne,I love getting to try new masks and this one was so amazing. It was a good price for how well it works. I was so disappointed it didn't come in my box so I went out to buy one and I'm so glad that I did!,0.313,0.069,0.618,0.9353
2445,R2446,4,USA,2017-10-18T00:00:00.000Z, _whitneylove,"I like this! I put it on my hair overnight and wash it out in the morning. It smells great and its easy to apply. It leaves my hair softer than usual but not the softest thing in the world... So I gave it four stars because its a solid product, but it isn't a life changer or anything. < br>",0.142,0.0,0.858,0.7537
2446,R2447,5,Lebanon,2017-10-18T00:00:00.000Z, mabellematar9,This deep conditioning mask from [product:briogeo-dont-despair-repair-deep-conditioning-mask]  is really what we need to pamper our hair,0.0,0.0,1.0,0.0
2447,R2448,3,Dominican Republic,2017-10-18T00:00:00.000Z, nataliej,"I received a sample size in a Boxycharm i believe, is a Mask i used like 3 times and i didn't notice any difference in my hair. It was hard for me to detangle. I have tried other Briogeo Products but i think they don't work for my hair. ",0.044,0.03,0.926,0.1406
2448,R2449,5,USA,2017-10-18T00:00:00.000Z, liadc3ee,"Received a full size product and adored it. Made my hair feel healthy and rejuvenated after my washes, only downside was that it lasted barely over a month. ",0.18,0.066,0.754,0.5423
2449,R2450,5,USA,2017-10-17T00:00:00.000Z, melbro,"Best for dry hair.
Love this deep conditioning mask. I have extremely dry hair plus I colored my hair every 4 weeks and flat iron it. This mask keeps my hair smooth and the color is always vibrant.",0.269,0.0,0.731,0.9153
2450,R2451,4,USA,2017-10-17T00:00:00.000Z, swatchandpuckerup,This is an amazing hair mask! It left my damaged hair feeling soft. It doesn't feel like it left a residue on it and doesn't weigh my hair down. I also like that they use so many natural ingredients.,0.18,0.153,0.667,0.3072
2451,R2452,5,Dominican Republic,2017-10-17T00:00:00.000Z, pridsantos,"This thing is amazing, the first thing I did when I got these was reading the ingredients list, and I realized that it has everything you need for healthy hair. It left my hair  soft and shiny since the first time I used it.",0.146,0.0,0.854,0.7579
2452,R2453,3,USA,2017-10-17T00:00:00.000Z, ashesremain,"i have very dry and damaged hair, and when i received this product in a subscription box i had high hopes. the first time i used it my hair felt so soft and looked very nice, but i've used it since and don't get the same result. so i guess it is a hit or miss.",0.075,0.075,0.85,-0.0091
2453,R2454,3,USA,2017-10-17T00:00:00.000Z, amandaw69df,"This product in my honest opinion could have been better, the deep mask did not really repair or give the moisture I needed, it did not really improve anything, I wish it could have been better, maybe it just wasn't for me but you can still give it a shot and test it out yourself but it's a great product just wish it worked for me",0.237,0.024,0.739,0.9415
2454,R2455,5,USA,2017-10-17T00:00:00.000Z, savanahn,"This stuff is really great!!! I put this on my hair and let it sit in for a while, and when I rinsed it out, my hair was super soft!!! I have dry hair, so this definitely helped to give a little hydration and life to my hair. I would recommend for anyone looking for a solution for super dry, lifeless hair",0.306,0.0,0.694,0.9707
2455,R2456,3,USA,2017-10-17T00:00:00.000Z, kiaras1,"This did NOTHING for my hair. I really wish it had. I have very long and thick hair so I have to use a lot of product. Even then, it felt like there was no product in my hair and afterwards it just felt coarse. I prefer the Ouai hair mask way better. ",0.154,0.04,0.806,0.7346
2456,R2457,5,Panama,2017-10-17T00:00:00.000Z, shaddail,"I received this mask twice, first in a boxycharm and for second time in a vox box from influenster, trust me, this mask made my hair sooo soft, shiny and the most important without frizz, love it!!",0.148,0.083,0.768,0.3837
2457,R2458,4,USA,2017-10-17T00:00:00.000Z, elizabethh84db,"I love the smell of this product. You have to be careful with how much you use because it can make your hair feel greasy. I also love that it has no sulfates, silicones, or parabens. It's actually a good hair mask if you get the chance to try it out do it!",0.247,0.036,0.717,0.9184
2458,R2459,5,Canada,2017-10-17T00:00:00.000Z, nicoled3e26,"Had never heard of this brand before receiving it in my BoxyCharm< br>This mask worked wonders after just the first use, I was in shock. I left it on for 15 minutes, and my hair maintained their curls and looked beautiful the next day.< br>I would recommend to anyone. ",0.121,0.049,0.83,0.5859
2459,R2460,5,USA,2017-10-10T00:00:00.000Z, sydneyy95,"Very good deep conditioning hair mask. I use it about twice a week and it does wonders for my hair. I really like the fact that this product is free of Sulfates, Silicone's, & Parabens. It has a very light scent to it which I like! I am very satisfied & would re-buy ",0.279,0.0,0.721,0.9378
2460,R2461,4,USA,2017-10-10T00:00:00.000Z, rhondanoles-hill,"Really good mask that works wonders on my thick hair!  It really deep conditions and leaves the hair feeling soft and looking shiny and beautiful.  Only drawback, as with many deep conditioners, it can be harder to wash out of thick hair.  I found that I just leave it in a shorter amount of time and it's easier to rinse out...at least for me.",0.17,0.017,0.813,0.8881
2461,R2462,5,USA,2017-10-10T00:00:00.000Z, yeseniaa08ec,"I've had this product for about two weeks now and let me tell you guys, it is amazing! My hair is 10x smoother and healthier.",0.146,0.0,0.854,0.6239
2462,R2463,5,USA,2017-10-10T00:00:00.000Z, daniellek5,"Got a nice sized tube of this in my Boxycharm September box. It will do my for around 4-5 treatmentsas my hair is quite long. It is very thick, and you have to rub it together in your palms, then smooth it over and through damp hair. It would recommend combing it through for added absorbing. Leave it for 20 mins, then off with her. Immediately you'll notice it with seems smoother, and the comb goes straight through. It dried then straightened my hair, at first it felt heavy, but by the next am it just felt very sort and smooth. Would recommend",0.078,0.01,0.911,0.7391
2463,R2464,4,USA,2017-10-10T00:00:00.000Z, mkr,I was not as impressed with this stuff as I hoped I would be. I think it did good because my hair feels a little bit softer but I could not tell a huge difference from using it.,0.107,0.121,0.772,-0.1205
2464,R2465,5,USA,2017-10-10T00:00:00.000Z, tara_d13,"This mask worked wonders for my curly hair. I'm prone to dryness and frizz and after leaving in on for 10 minutes, my hair felt 10x stronger and was so much easier to comb through when wet. Very pleased!",0.203,0.0,0.797,0.8467
2465,R2466,1,USA,2017-10-10T00:00:00.000Z, kayh,"Besides enjoying the scent of this product, I don't have much positive to say. < br>The ingredients start off with alcohol, which if you have an ounce of knowledge, you'll know that this will not help condition your hair. I searched for redeeming qualities in the ingredients and found none. < br>I tried this hair mask twice in one week. It made my hair greasy, tangled, and dried out. < br>I threw away my free sample of the product and would not recommend this product to any of my friends. ",0.102,0.076,0.822,0.5435
2466,R2467,5,USA,2017-10-10T00:00:00.000Z, sammieeo,I really like this conditioner!! It definitely has made my hair shinier and healthier. I really liked the smell! I use it in the shower and let it sit while I shower then rinse it off. Very satisfied!,0.3,0.0,0.7,0.9161
2467,R2468,5,Canada,2017-10-10T00:00:00.000Z, novah,"When using this hair mask, you have to leave it in for 10 minutes. I can't say that I like having to wait around for 10 minutes after showering, just to get back in the shower. However, it's not such a big deal for a once a week type of thing.The texture was like a thick, regular conditioner.My hair felt no different immediately after rinsing out, other than it helped detangle it.The next day when I styled my hair, my hair felt softer than ever! I loved the result!",0.044,0.093,0.863,-0.3191
2468,R2469,5,USA,2017-10-10T00:00:00.000Z, jennetter,"This stuff is sooo good! This is the third time I try it and I have noticed a difference in my hair. My Hair Is smoother and softer, pair it with the blow dry cream and it's magic",0.086,0.0,0.914,0.4926
2469,R2470,4,USA,2017-10-05T00:00:00.000Z, bobbijoc,I actually like this hair Care Line. This conditioner isn't heavy on my air like most. My hair is fine and wavy. I love the way it feels after I rinse it out. It doesn't leave a build up in my hair. The price is about average for name brand hair products. I really enjoyed being able to sample it before buying it.  [product:briogeo-dont-despair-repair-deep-conditioning-mask],0.267,0.0,0.733,0.9512
2470,R2471,4,USA,2017-10-05T00:00:00.000Z, amillieemily,"My hair is pretty healthy before I started using but I do still use heat on it.  My hair is also very fine.  Because of this I only use this on the lower part of my hair.  I can immediately tell a difference in the way my hair feels immediately.  It feels stronger, softer, and smells great.  I give this 4 stars because it doesn't rinse out of my hair easily. So if I don't get it all rinsed out my hair feels like I've dipped it in grease.  ",0.225,0.029,0.747,0.9595
2471,R2472,4,USA,2017-10-05T00:00:00.000Z, cristinar0760,Left my hair super soft! Lov this stuff! Incredible to the hair! Will continue to use.,0.242,0.0,0.758,0.6981
2472,R2473,3,USA,2017-10-05T00:00:00.000Z, yariss93,"It's an okay mask , it did hydrate my hair but, it wasn't DEEP conditioning , my regular conditioner does a far better job than the mask did , pros to this mask is that it smells good ..doesn't have silicones ,sulfates, or parabens. But other than that I don't think I'll be repurchasing it.",0.163,0.0,0.837,0.8462
2473,R2474,5,USA,2017-10-05T00:00:00.000Z, eugeniat8505,"I just started using this product and I wasn't expecting to see a big difference but as soon I as blow dried my hair I saw a really big difference in texture and shine. 
My hair is usually frizzy and I have to really put lots of heat to tame it and than it ends up looking dry. After using this product I didn't really need too much head because my hair was tamed and shiny as if I just went to the hair salon.

This is by far the best deep conditioner I've tried in my life!!! I'm so in love.",0.124,0.0,0.876,0.9422
2474,R2475,5,USA,2017-10-05T00:00:00.000Z, brittanywca64,"This mask works great! My hair is color processed, so it definitely needs some TLC and at times can feel dry. This repair mask has nourishing properties. Since it is a repair Mask, it contains protein which helps strengthen damaged hair. The mask recommends to use it at least 3 times to notice full effect. I wear the mask for at least 5 minutes in the shower for it to penetrate the hair.",0.177,0.036,0.787,0.8826
2475,R2476,5,USA,2017-10-05T00:00:00.000Z, lck_watgc,"Wow this mask is amazing!!!! I finally found a mask that hydrates smoothes and nurtures damaged dry hair without weighing it down! I loved the scent of the formula, it was very light and fresh. I left it on for about 35-45 mins a shower cap and then rinsed with cold water. I immediately noticed a difference, and highly recommend it to anyone looking to bring their hair back to life!!!",0.219,0.037,0.743,0.9352
2476,R2477,5,USA,2017-10-05T00:00:00.000Z, brittfurr,"My hair has NEVER felt better. I guess I didn't realize how thirsty my hair actually was until I used my first treatment of the repairing mask. Not only is my hair softer, but it feels significantly lighter in weight. Less build up. This stuff rocks! 😍 [product:briogeo-dont-despair-repair-deep-conditioning-mask]",0.0,0.044,0.956,-0.2488
2477,R2478,5,USA,2017-10-05T00:00:00.000Z, andreajalaliddin,This product has my hair stronger and very cleansed. This is easy to use and leves my hair smelling great. This mask is one of the best I have ever used. Briogeo is really one foot ahead of the game. I'm very satisfied !,0.317,0.0,0.683,0.953
2478,R2479,2,USA,2017-10-05T00:00:00.000Z, katieff12f,Didn't feel like it did much for my hair. I used the entire thing and didn't feel or seee a difference.,0.0,0.105,0.895,-0.2755
2479,R2480,4,USA,2017-09-29T00:00:00.000Z, lizrealeg,"I really  like this hair mask, nice lite sent, left my hair soft and dried better than usual,  I think the price is high but the quality is there",0.193,0.0,0.807,0.5785
2480,R2481,5,USA,2017-09-29T00:00:00.000Z, sharonprom,Softens damaged hair and doesn't have a harsh smell! Leaves my hair with less frizz and gives my curls the perfect bounce!,0.242,0.105,0.652,0.5845
2481,R2482,4,USA,2017-09-29T00:00:00.000Z, jan_alexos,"I got a sample in my Boxy charm and ipsy subscription. I never sow them before, so I gave it a try. Scent is nice not overwhelming but not my fave. Yes I sow results my hair got smooth and soft to the touch, but I feel that it washed my color away. My teen try it on her natural hair and she love it. Her hair looks shiny and soft to the touch, smells fresh. So I may buy this for her when she runs out of her sample. I recommend this for natural hair.",0.209,0.056,0.734,0.9456
2482,R2483,5,USA,2017-09-29T00:00:00.000Z, elizabetv,I love this deep conditioner. It always leave my hair so soft. This product leaves your  hair soft but to the extent that it's not heavy on your hair so it won't flatten it out. I loved this product and will buy the full size soon.,0.159,0.022,0.819,0.8338
2483,R2484,5,USA,2017-09-29T00:00:00.000Z, saran1,This mask is so great for dry/curly hair. I got a sample of this in my ipsy bag last year and this month I got a travel size in boxycharm and I forgot how much I loved it! After a few uses it really makes your hair feel so much smoother and healthier. I'm in love with the Amika hair mask but this one may have switched me! Such a great product!,0.215,0.0,0.785,0.9546
2484,R2485,3,USA,2017-09-29T00:00:00.000Z, katiegraber,"This mask is fine- nothing that impressive or life changing. It's a good mask for a boost of moisture- but I feel like you can get that anywhere right now. 
I need more.",0.246,0.054,0.7,0.6807
2485,R2486,5,USA,2017-09-29T00:00:00.000Z, neceybabexo,"I received a sample size of this deep conditioner mask along with the hair cap infused with a repair treatment and I LOVE IT. First of all, it smells SOOOOOO good. So let's just start there. I couldn't get over the smell because most deep conditioners don't smell this great. I left it in my hair for an hour and saw results immediately. My ends looks amazing and it left my hair feeling so soft and luxurious. It even defined my curls! I'm so looking forward to buying the full size version! Ladies, if you have heat damage and your curls need some love. This deep conditioner is for you!",0.187,0.026,0.787,0.9678
2486,R2487,5,USA,2017-09-29T00:00:00.000Z, marlenbnrstrobejar,"I got the travel size in one of my boxycharms, & I immediately put it to use. I really liked it because i have naturally curly hair and anything that is a mask i love. I noticed that it has alot of slip, and a little goes a long way, after i got out of the shower i noticed my curls were more defined and my hair felt so sodt and hydrated",0.112,0.0,0.888,0.807
2487,R2488,5,Mexico,2017-09-29T00:00:00.000Z, francinevb749,"This came to me when I most needed it! I received it from Influenster and have just been loving it. I haven't cut my hair in a while so I was struggling with dry ends and overall dullness and this was like a miracle worker for my dry locks. I just use it on the ends as my scalp tends to be a bit sensitive but it has done wonders for me. < br>< br>Note that I don't dye nor bleach my hair, and I use a heat protectant spray every time I heat style my hair. < br>",0.091,0.041,0.868,0.5514
2488,R2489,5,USA,2017-09-29T00:00:00.000Z, tonicb0f6,"I have super dry hair that is chemically relaxed, so conditioning is essential to me to keep my hair soft and strong. The Briogeo Don't Despair, Repair! Deep Conditioning Mask gives me all of the hydration my recovering hair needs without weighing it down, and it smells amazing! The price is a little steep, but I would likely purchase this once my current tub runs out. I received this product for free from Influenster in exchange for my honest review.",0.225,0.0,0.775,0.9588
2489,R2490,4,Brazil,2017-09-28T00:00:00.000Z, agathag,"I received this product as a free sample in my Shimmer VoxBox from Influenster and when I used for the first time I felt my hair moisturized, soft, shiny and with volume and movement. My hair is fine with balayage and with this mask my hair looks wonderful ️️️< br>",0.17,0.0,0.83,0.8316
2490,R2491,5,USA,2017-09-28T00:00:00.000Z, kristiand94c4,"I love the scent of this. This makes my hair feel less dry than normal & makes it feel softer. I dont really have anything to compare this to, but it does what it claims to do on the packaging",0.067,0.0,0.933,0.3818
2491,R2492,5,USA,2017-09-28T00:00:00.000Z, queen-bri,I'm so in love with this product. My hair feels so strong and soft after using it for 2 days. My hair even appears to be more shiny and less split ends. So easy to apply also! I found my new go to deep conditioning mask!,0.234,0.0,0.766,0.926
2492,R2493,5,India,2017-09-28T00:00:00.000Z, chanchaln,"I've used this product only one month, applied it every week, On sundays for 15-20 minutes. I regularly use masque, conditioner, shampoos and other hair treatment, and I've tried many brands product to see what works on my hair and this one didn't disappoint me because I have very damaged, chemically treated, and frizzy hair, It controls frizziness of hair  and also kind of repair demaged hair. It works great. I might buy it again. ",0.081,0.041,0.878,0.4879
2493,R2494,5,USA,2017-09-28T00:00:00.000Z, zoesparkles,One of my favorite deep conditioning masks. I'm always getting samples of it in subscription boxes and I love it! Such a good quality for the price as well. I'm about to buy again when I run out because that's how good it is.,0.3,0.0,0.7,0.937
2494,R2495,5,Canada,2017-09-28T00:00:00.000Z, blythedresserheredia,"I received a generous-sized tube of this in a beauty box.  I have used several hair masks before, but a lot of them resulted in major build-up and greasy hair with far too many silicones.  The Briogeo Don't Despair, Repair! mask is a dream!  It doesn't have as much ""slip"" when applied, but it soaks in nicely and rinses out easily.  My hair is lovely and soft and light.  I'm also really pleased that Briogeo is cruelty-free!  I can't speak to its effectiveness in the long-term, but I'm optimistic!",0.274,0.0,0.726,0.9816
2495,R2496,4,USA,2017-09-28T00:00:00.000Z, teganc1,"I love the smell, and that's always a big thing for me when using a product. It's fresh! The only thing I say u wouldn't like it how 'greasy' my hair looks a day after. With other hair masks, I don't get that, so that was a bit of a downer for me - but my sister took this from me and she loves it. Likely works different on different hair but it's still winderful.",0.133,0.022,0.845,0.8417
2496,R2497,4,USA,2017-09-28T00:00:00.000Z, kandissj,"Ireally like this deep conditioning mask! It made my hair soft, Ok, SUPER SOFT, and it smells good. The price was a bit high but i like it. Works well and didnt make my fine hair greasy or stringy.",0.31,0.041,0.649,0.8865
2497,R2498,4,Venezuela,2017-09-28T00:00:00.000Z, gabrielaa2,"Alright, here we go with my review! First of all I want to say that I received this product completely free and for testing purposes by @influenster! I must say that in the first place I had very high expectations for this product, especially for how much it has recommended me, mainly I have loved that of the ingredients of natural origin, is very important and do not mistreat the hair and great results with all the goodness of nature, however, I must say what instructed instructions and started an improvement since the second application, currently I have applied this product once and I must say that I like the results, unique that has not managed to enchant me in the aroma, but I think it is the price that should be paid for a product practically only with natural components. Now, I do not know if I feel that is the best product in all of history, do not misunderstand me, it is very effective, but I consider that you can find products as good as this in the market and a little more economical . keep using a",0.208,0.0,0.792,0.9883
2498,R2499,5,USA,2017-09-28T00:00:00.000Z, xjche86,This is a repairing mask that you can leave on in the shower. I like to use the time to shave my legs.  It has a great scent that is not overpowering.,0.195,0.036,0.769,0.7506
2499,R2500,5,USA,2017-09-24T00:00:00.000Z, amandab6,"I was sent this product in exchange for an honest review. I absolutely love this mask! I have thick, curly hair that I probably don't treat the best so anytime I can tell my hair needs a pick me up I use this product. Makes my hair look and feel smooth and healthy! This is my go-to when I need to give my hair some much needed TLC.",0.154,0.078,0.767,0.7544
2500,R2501,5,USA,2017-09-24T00:00:00.000Z, paigehb4c7,Perfect timing to receive this product through influenster because my hair needed repair and this sure did the trick!! ,0.287,0.05,0.664,0.7723
2501,R2502,4,USA,2017-09-24T00:00:00.000Z, lexih4225,I liked the way this mask feels and smells and that it's very natural! I apply it in the shower and let it sit for at least 10 mins and it makes my hair feels very smooth afterwards. I also apply a leave in conditioner after suing this for extra hydration.,0.113,0.063,0.824,0.5551
2502,R2503,5,USA,2017-09-24T00:00:00.000Z, shannonoe514,Let me start off with I will definitely be using this product again. It's extremely easy to use . I start off by shampooing my hair then once done I coat my hair from the roots to tips set a timer for 10 minutes and rinse. The first time using it I immediately noticed a difference my hair looked so much shinier and healthier . It made my hair feel super soft and gave a it a bit of bounce which is refreshing for me because my hair type is not easy to deal with. I would definitely recommend this product [product:briogeo-dont-despair-repair-deep-conditioning-mask],0.176,0.0,0.824,0.953
2503,R2504,3,USA,2017-09-24T00:00:00.000Z, samanthac1,I like the smell of this mask and it does condition my hair but I think that it is over priced. I have tried products that are 1/3 the price at the drugstore that work just as well is not better. Such as the Aussie 3 minute miracle deep condition,0.175,0.057,0.768,0.7573
2504,R2505,3,USA,2017-09-24T00:00:00.000Z, taj11a,"It's not bad, but I don't think it adds anything special to my hair. I got a sample and probably won't repurchase",0.244,0.0,0.756,0.6678
2505,R2506,5,Canada,2017-09-24T00:00:00.000Z, deborahs6dc7,"This mask is a great addition since I already have been using their leave-in conditioner. When I wash out the deep conditioner my hair feels extremely soft and smooth, and for days after I'm feeling the effects. My curls are way easier to manage and they hold their shape way longer than usual. Definitely going to invest in the bigger size once this runs out!",0.164,0.0,0.836,0.8858
2506,R2507,5,USA,2017-09-24T00:00:00.000Z, camireddprin,"I really loveeee this product , it smells soo good and it makes my hair so soft and oily. My hair is always dry and it made a big difference to my ends as well.  I totally recommend this product to anyone.",0.182,0.0,0.818,0.7778
2507,R2508,5,USA,2017-09-24T00:00:00.000Z, sarahsf2a8,I absolutely love this product!! I've recently bleached my hair about a total of 5 times and my hair was extremely thin and dry and after using this product only one time I have seen an amazing difference!!!,0.228,0.0,0.772,0.8875
2508,R2509,5,USA,2017-09-24T00:00:00.000Z, dollysgal,"So I got a sample in my boxycharm, and I was kind of apprehensive about using it just because I've never used any of the products in this line before. Another reason why I was apprehensive about using it initially was because my hair is purple. But when I looked at the back it says that there are no sulfates, no parabens, no silicones and couple other things. So I figured it was safe to use on my hair. And I am so glad I did! My hair is super soft and doesn't weigh my hair down so I'm able to still keep up my every couple days of not washing my hair routine.",0.12,0.068,0.812,0.8552
2509,R2510,4,USA,2017-09-21T00:00:00.000Z, karlac2,Fairly satisfied with this product. I really like the smell (faint and clean) and the way my hair feels after. I also really love that it's all natural which means it's better for you! My hair definitely feels softer after and I'll keep using this :) ,0.373,0.0,0.627,0.9682
2510,R2511,5,USA,2017-09-21T00:00:00.000Z, jewelb,"I got this in my [product:boxycharm] this month and have used it twice, I'm already noticing such a difference. Its stronger and so much softer. I'm definitely going to continue buying this product and try out more of there product line.",0.125,0.0,0.875,0.6486
2511,R2512,5,Dominican Republic,2017-09-21T00:00:00.000Z, saidai,"I received this product complimentary for testing purposes on my Influenster's Shimmer VoxBox. But, I already owned one of these, and I was completely in LOVE! So, I was so happy when I discovered I was getting another one here! I love the scent, and packaging. I find that it does wonders to my hair when I apply it, massage it, and leave it on for 5-10 minutes. It moisturizes my hair and makes it look healthier with one use! ",0.255,0.014,0.73,0.9793
2512,R2513,5,USA,2017-09-21T00:00:00.000Z, janeed,I love this hair mask. I leave it in for about 10-20 min. My hair feels nourished and soft afterwards. It claims to prevent breakage up to 81% after three uses. My hair is damaged and hasn't grown in years but I can see that this helps tremendously.,0.151,0.06,0.789,0.6808
2513,R2514,5,USA,2017-09-21T00:00:00.000Z, jennia5920,I love this mask so much I've been looking for one & I've found the one!! Makes my hair feel so soft I really don't need to put any other products in my hair! I love it so so much 100 stars! It also smells so good which is a plus ,0.236,0.0,0.764,0.9361
2514,R2515,5,USA,2017-09-21T00:00:00.000Z, heatherlynnharshman,"Received this in my boxy charm box, absolutely fell in love, had to resort to super cheap shampoo and conditioner last month and you could tell!! After using this my hair feel brand new 😍😍",0.267,0.0,0.733,0.9126
